TimeUS,Instance,Dist,Stat,Orient,timestamp
240896117.0,1.0,0.22,4.0,25.0,1668050413.215138
240945842.0,0.0,4.25,1.0,0.0,1668050413.264863
240945852.0,1.0,0.22,4.0,25.0,1668050413.264873
240996015.0,0.0,4.25,1.0,0.0,1668050413.315036
240996024.0,1.0,0.22,4.0,25.0,1668050413.3150449
241045678.0,0.0,4.25,1.0,0.0,1668050413.364699
241045693.0,1.0,0.22,4.0,25.0,1668050413.364714
241096007.0,0.0,4.25,1.0,0.0,1668050413.415028
241096016.0,1.0,0.22,4.0,25.0,1668050413.415037
241145765.0,0.0,4.25,1.0,0.0,1668050413.464786
241145779.0,1.0,0.22,4.0,25.0,1668050413.4648
241195870.0,0.0,4.25,1.0,0.0,1668050413.514891
241195878.0,1.0,0.22,4.0,25.0,1668050413.514899
241245722.0,0.0,4.25,1.0,0.0,1668050413.564743
241245732.0,1.0,0.22,4.0,25.0,1668050413.564753
241296372.0,0.0,4.25,1.0,0.0,1668050413.615393
241296381.0,1.0,0.22,4.0,25.0,1668050413.615402
241345795.0,0.0,4.25,1.0,0.0,1668050413.664816
241345805.0,1.0,0.22,4.0,25.0,1668050413.664826
241395973.0,0.0,4.25,1.0,0.0,1668050413.714994
241395981.0,1.0,0.22,4.0,25.0,1668050413.715002
241445746.0,0.0,4.25,1.0,0.0,1668050413.764767
241445756.0,1.0,0.22,4.0,25.0,1668050413.764777
241495853.0,0.0,4.25,1.0,0.0,1668050413.814874
241495861.0,1.0,0.22,4.0,25.0,1668050413.814882
241545799.0,0.0,4.25,1.0,0.0,1668050413.86482
241545809.0,1.0,0.22,4.0,25.0,1668050413.86483
241596056.0,0.0,4.25,1.0,0.0,1668050413.915077
241596065.0,1.0,0.22,4.0,25.0,1668050413.915086
241645752.0,0.0,4.25,1.0,0.0,1668050413.964773
241645762.0,1.0,0.22,4.0,25.0,1668050413.964783
241695860.0,0.0,4.25,1.0,0.0,1668050414.014881
241695868.0,1.0,0.22,4.0,25.0,1668050414.014889
241745827.0,0.0,4.25,1.0,0.0,1668050414.064848
241745839.0,1.0,0.22,4.0,25.0,1668050414.06486
241796039.0,0.0,4.25,1.0,0.0,1668050414.11506
241796048.0,1.0,0.22,4.0,25.0,1668050414.115069
241845750.0,0.0,4.25,1.0,0.0,1668050414.164771
241845760.0,1.0,0.22,4.0,25.0,1668050414.164781
241895839.0,0.0,4.25,1.0,0.0,1668050414.21486
241895847.0,1.0,0.22,4.0,25.0,1668050414.214868
241945771.0,0.0,4.25,1.0,0.0,1668050414.264792
241945781.0,1.0,0.22,4.0,25.0,1668050414.264802
241995975.0,0.0,4.25,1.0,0.0,1668050414.314996
241996042.0,1.0,0.22,4.0,25.0,1668050414.315063
242045784.0,0.0,4.25,1.0,0.0,1668050414.364805
242045794.0,1.0,0.25,4.0,25.0,1668050414.364815
242096087.0,0.0,4.25,1.0,0.0,1668050414.415108
242096096.0,1.0,0.25,4.0,25.0,1668050414.415117
242145710.0,0.0,4.25,1.0,0.0,1668050414.464731
242145721.0,1.0,0.25,4.0,25.0,1668050414.464742
242195920.0,0.0,4.25,1.0,0.0,1668050414.514941
242195928.0,1.0,0.25,4.0,25.0,1668050414.514949
242245751.0,0.0,4.25,1.0,0.0,1668050414.564772
242245760.0,1.0,0.25,4.0,25.0,1668050414.564781
242295963.0,0.0,4.25,1.0,0.0,1668050414.614984
242295972.0,1.0,0.25,4.0,25.0,1668050414.614993
242345717.0,0.0,4.25,1.0,0.0,1668050414.664738
242345727.0,1.0,0.25,4.0,25.0,1668050414.664748
242395960.0,0.0,4.25,1.0,0.0,1668050414.714981
242395970.0,1.0,0.25,4.0,25.0,1668050414.714991
242445926.0,0.0,4.25,1.0,0.0,1668050414.764947
242445937.0,1.0,0.25,4.0,25.0,1668050414.764958
242495961.0,0.0,4.25,1.0,0.0,1668050414.814982
242495970.0,1.0,0.22,4.0,25.0,1668050414.814991
242545737.0,0.0,4.25,1.0,0.0,1668050414.864758
242545747.0,1.0,0.22,4.0,25.0,1668050414.864768
242595848.0,0.0,4.25,1.0,0.0,1668050414.914869
242595856.0,1.0,0.22,4.0,25.0,1668050414.914877
242645840.0,0.0,4.25,1.0,0.0,1668050414.964861
242645850.0,1.0,0.22,4.0,25.0,1668050414.964871
242695994.0,0.0,4.25,1.0,0.0,1668050415.015015
242696003.0,1.0,0.22,4.0,25.0,1668050415.015024
242745786.0,0.0,4.25,1.0,0.0,1668050415.064807
242745799.0,1.0,0.22,4.0,25.0,1668050415.06482
242796342.0,0.0,4.25,1.0,0.0,1668050415.115363
242796351.0,1.0,0.22,4.0,25.0,1668050415.115372
242845798.0,0.0,4.25,1.0,0.0,1668050415.164819
242845808.0,1.0,0.22,4.0,25.0,1668050415.164829
242895968.0,0.0,4.25,1.0,0.0,1668050415.214989
242896049.0,1.0,0.22,4.0,25.0,1668050415.21507
242945770.0,0.0,4.25,1.0,0.0,1668050415.264791
242945780.0,1.0,0.22,4.0,25.0,1668050415.264801
242995881.0,0.0,4.25,1.0,0.0,1668050415.314902
242995889.0,1.0,0.22,4.0,25.0,1668050415.31491
243045775.0,0.0,4.25,1.0,0.0,1668050415.364796
243045785.0,1.0,0.22,4.0,25.0,1668050415.364806
243095946.0,0.0,4.25,1.0,0.0,1668050415.414967
243095955.0,1.0,0.25,4.0,25.0,1668050415.414976
243145788.0,0.0,4.25,1.0,0.0,1668050415.464809
243145798.0,1.0,0.25,4.0,25.0,1668050415.464819
243195959.0,0.0,4.25,1.0,0.0,1668050415.51498
243195967.0,1.0,0.25,4.0,25.0,1668050415.514988
243245691.0,0.0,4.25,1.0,0.0,1668050415.564712
243245700.0,1.0,0.27,4.0,25.0,1668050415.5647209
243295898.0,0.0,4.25,1.0,0.0,1668050415.614919
243295906.0,1.0,0.27,4.0,25.0,1668050415.614927
243345746.0,0.0,4.25,1.0,0.0,1668050415.664767
243345756.0,1.0,0.27,4.0,25.0,1668050415.664777
243396146.0,0.0,4.25,1.0,0.0,1668050415.715167
243396155.0,1.0,0.3,4.0,25.0,1668050415.715176
246445900.0,0.0,4.25,1.0,0.0,1668050418.764921
246445910.0,1.0,0.22,4.0,25.0,1668050418.764931
246495941.0,0.0,4.25,1.0,0.0,1668050418.814962
246495949.0,1.0,0.22,4.0,25.0,1668050418.81497
246557798.0,0.0,4.25,1.0,0.0,1668050418.876819
246557810.0,1.0,0.22,4.0,25.0,1668050418.876831
246607845.0,0.0,4.25,1.0,0.0,1668050418.926866
246607854.0,1.0,0.22,4.0,25.0,1668050418.9268749
246657667.0,0.0,4.25,1.0,0.0,1668050418.976688
246657679.0,1.0,0.22,4.0,25.0,1668050418.9767
246707782.0,0.0,4.25,1.0,0.0,1668050419.026803
246707791.0,1.0,0.22,4.0,25.0,1668050419.026812
246757579.0,0.0,4.25,1.0,0.0,1668050419.0766
246757608.0,1.0,0.22,4.0,25.0,1668050419.076629
246807843.0,0.0,4.25,1.0,0.0,1668050419.126864
246807851.0,1.0,0.22,4.0,25.0,1668050419.126872
246857656.0,0.0,4.25,1.0,0.0,1668050419.176677
246857666.0,1.0,0.22,4.0,25.0,1668050419.176687
246907739.0,0.0,4.25,1.0,0.0,1668050419.22676
246907794.0,1.0,0.22,4.0,25.0,1668050419.226815
246957583.0,0.0,4.26,2.0,0.0,1668050419.276604
246957593.0,1.0,0.22,4.0,25.0,1668050419.276614
247007842.0,0.0,4.26,2.0,0.0,1668050419.326863
247007850.0,1.0,0.22,4.0,25.0,1668050419.326871
247057698.0,0.0,4.26,2.0,0.0,1668050419.376719
247057708.0,1.0,0.22,4.0,25.0,1668050419.376729
247107919.0,0.0,4.26,1.0,0.0,1668050419.42694
247107927.0,1.0,0.22,4.0,25.0,1668050419.426948
247157642.0,0.0,4.26,1.0,0.0,1668050419.4766629
247157652.0,1.0,0.22,4.0,25.0,1668050419.476673
247207793.0,0.0,4.26,1.0,0.0,1668050419.526814
247207802.0,1.0,0.22,4.0,25.0,1668050419.526823
247257666.0,0.0,4.26,1.0,0.0,1668050419.576687
247257676.0,1.0,0.22,4.0,25.0,1668050419.5766969
247307915.0,0.0,4.26,1.0,0.0,1668050419.626936
247307924.0,1.0,0.22,4.0,25.0,1668050419.626945
247357556.0,0.0,4.26,1.0,0.0,1668050419.676577
247357614.0,1.0,0.22,4.0,25.0,1668050419.676635
247407758.0,0.0,4.26,1.0,0.0,1668050419.726779
247407813.0,1.0,0.22,4.0,25.0,1668050419.726834
247457765.0,0.0,4.26,1.0,0.0,1668050419.776786
247457775.0,1.0,0.22,4.0,25.0,1668050419.776796
247507834.0,0.0,4.26,1.0,0.0,1668050419.826855
247507843.0,1.0,0.22,4.0,25.0,1668050419.826864
247557719.0,0.0,4.26,1.0,0.0,1668050419.87674
247557729.0,1.0,0.22,4.0,25.0,1668050419.87675
247607820.0,0.0,4.26,1.0,0.0,1668050419.926841
247607828.0,1.0,0.22,4.0,25.0,1668050419.926849
247657639.0,0.0,4.26,1.0,0.0,1668050419.97666
247657649.0,1.0,0.22,4.0,25.0,1668050419.97667
247707908.0,0.0,4.26,2.0,0.0,1668050420.026929
247707917.0,1.0,0.22,4.0,25.0,1668050420.026938
247757700.0,0.0,4.26,2.0,0.0,1668050420.076721
247757710.0,1.0,0.22,4.0,25.0,1668050420.076731
247807707.0,0.0,4.26,2.0,0.0,1668050420.126728
247807715.0,1.0,0.22,4.0,25.0,1668050420.126736
247857583.0,0.0,4.26,1.0,0.0,1668050420.176604
247857593.0,1.0,0.22,4.0,25.0,1668050420.176614
247907796.0,0.0,4.26,1.0,0.0,1668050420.226817
247907805.0,1.0,0.22,4.0,25.0,1668050420.226826
247957638.0,0.0,4.26,1.0,0.0,1668050420.276659
247957648.0,1.0,0.22,4.0,25.0,1668050420.276669
248007831.0,0.0,4.26,1.0,0.0,1668050420.326852
248007840.0,1.0,0.22,4.0,25.0,1668050420.326861
248057643.0,0.0,4.26,1.0,0.0,1668050420.376664
248057655.0,1.0,0.22,4.0,25.0,1668050420.376676
248107768.0,0.0,4.26,1.0,0.0,1668050420.426789
248107776.0,1.0,0.22,4.0,25.0,1668050420.426797
248157813.0,0.0,4.26,1.0,0.0,1668050420.476834
248157823.0,1.0,0.22,4.0,25.0,1668050420.476844
248207819.0,0.0,4.26,1.0,0.0,1668050420.52684
248207827.0,1.0,0.22,4.0,25.0,1668050420.526848
248257487.0,0.0,4.26,1.0,0.0,1668050420.576508
248257540.0,1.0,0.22,4.0,25.0,1668050420.576561
248307850.0,0.0,4.26,1.0,0.0,1668050420.6268709
248307859.0,1.0,0.22,4.0,25.0,1668050420.62688
248357670.0,0.0,4.26,1.0,0.0,1668050420.676691
248357680.0,1.0,0.22,4.0,25.0,1668050420.676701
248407858.0,0.0,4.26,1.0,0.0,1668050420.726879
248407867.0,1.0,0.22,4.0,25.0,1668050420.726888
248457619.0,0.0,4.26,1.0,0.0,1668050420.77664
248457629.0,1.0,0.22,4.0,25.0,1668050420.77665
248507762.0,0.0,4.26,1.0,0.0,1668050420.826783
248507770.0,1.0,0.22,4.0,25.0,1668050420.826791
248557623.0,0.0,4.26,1.0,0.0,1668050420.876644
248557651.0,1.0,0.22,4.0,25.0,1668050420.876672
248607832.0,0.0,4.26,1.0,0.0,1668050420.926853
248607840.0,1.0,0.22,4.0,25.0,1668050420.926861
248657684.0,0.0,4.26,1.0,0.0,1668050420.976705
248657694.0,1.0,0.22,4.0,25.0,1668050420.976715
248707756.0,0.0,4.26,1.0,0.0,1668050421.026777
248707764.0,1.0,0.22,4.0,25.0,1668050421.026785
248757650.0,0.0,4.26,1.0,0.0,1668050421.076671
248757660.0,1.0,0.22,4.0,25.0,1668050421.076681
248807794.0,0.0,4.26,1.0,0.0,1668050421.126815
248807802.0,1.0,0.22,4.0,25.0,1668050421.126823
248857652.0,0.0,4.26,1.0,0.0,1668050421.176673
248857663.0,1.0,0.22,4.0,25.0,1668050421.176684
248907842.0,0.0,4.26,1.0,0.0,1668050421.226863
248907850.0,1.0,0.22,4.0,25.0,1668050421.226871
248957630.0,0.0,4.26,1.0,0.0,1668050421.276651
248957640.0,1.0,0.22,4.0,25.0,1668050421.276661
249007712.0,0.0,4.26,1.0,0.0,1668050421.3267329
249007748.0,1.0,0.22,4.0,25.0,1668050421.3267689
249057687.0,0.0,4.26,1.0,0.0,1668050421.376708
249057697.0,1.0,0.22,4.0,25.0,1668050421.376718
249107828.0,0.0,4.26,1.0,0.0,1668050421.426849
249107837.0,1.0,0.22,4.0,25.0,1668050421.426858
249157531.0,0.0,4.26,1.0,0.0,1668050421.476552
249157541.0,1.0,0.22,4.0,25.0,1668050421.476562
249207856.0,0.0,4.26,1.0,0.0,1668050421.526877
249207865.0,1.0,0.22,4.0,25.0,1668050421.526886
249257657.0,0.0,4.26,1.0,0.0,1668050421.576678
249257682.0,1.0,0.22,4.0,25.0,1668050421.576703
249307821.0,0.0,4.26,1.0,0.0,1668050421.626842
249307829.0,1.0,0.22,4.0,25.0,1668050421.62685
249357685.0,0.0,4.26,1.0,0.0,1668050421.676706
249357695.0,1.0,0.22,4.0,25.0,1668050421.676716
249407822.0,0.0,4.26,1.0,0.0,1668050421.7268429
249407833.0,1.0,0.22,4.0,25.0,1668050421.726854
249457643.0,0.0,4.26,1.0,0.0,1668050421.776664
249457653.0,1.0,0.22,4.0,25.0,1668050421.776674
249507839.0,0.0,4.26,1.0,0.0,1668050421.82686
249507847.0,1.0,0.22,4.0,25.0,1668050421.826868
249557717.0,0.0,4.26,1.0,0.0,1668050421.876738
249557728.0,1.0,0.22,4.0,25.0,1668050421.876749
249607762.0,0.0,4.26,1.0,0.0,1668050421.926783
249607770.0,1.0,0.22,4.0,25.0,1668050421.926791
249657521.0,0.0,4.26,1.0,0.0,1668050421.976542
249657606.0,1.0,0.22,4.0,25.0,1668050421.9766269
249707905.0,0.0,4.26,1.0,0.0,1668050422.026926
249707913.0,1.0,0.22,4.0,25.0,1668050422.026934
249757666.0,0.0,4.26,1.0,0.0,1668050422.076687
249757676.0,1.0,0.22,4.0,25.0,1668050422.0766969
249807810.0,0.0,4.26,1.0,0.0,1668050422.126831
249807818.0,1.0,0.22,4.0,25.0,1668050422.126839
252807796.0,0.0,4.26,1.0,0.0,1668050425.126817
252807805.0,1.0,0.22,4.0,25.0,1668050425.126826
252869589.0,0.0,4.26,1.0,0.0,1668050425.18861
252869599.0,1.0,0.22,4.0,25.0,1668050425.18862
252919752.0,0.0,4.26,1.0,0.0,1668050425.2387729
252919760.0,1.0,0.22,4.0,25.0,1668050425.238781
252969549.0,0.0,4.25,2.0,0.0,1668050425.28857
252969560.0,1.0,0.22,4.0,25.0,1668050425.288581
253019788.0,0.0,4.25,2.0,0.0,1668050425.338809
253019800.0,1.0,0.22,4.0,25.0,1668050425.338821
253069561.0,0.0,4.25,2.0,0.0,1668050425.388582
253069571.0,1.0,0.22,4.0,25.0,1668050425.388592
253119758.0,0.0,4.25,1.0,0.0,1668050425.4387789
253119767.0,1.0,0.22,4.0,25.0,1668050425.438788
253169410.0,0.0,4.25,1.0,0.0,1668050425.488431
253169511.0,1.0,0.22,4.0,25.0,1668050425.488532
253219775.0,0.0,4.25,1.0,0.0,1668050425.538796
253219786.0,1.0,0.22,4.0,25.0,1668050425.538807
253269571.0,0.0,4.25,1.0,0.0,1668050425.588592
253269582.0,1.0,0.22,4.0,25.0,1668050425.588603
253319772.0,0.0,4.25,1.0,0.0,1668050425.638793
253319780.0,1.0,0.22,4.0,25.0,1668050425.638801
253369454.0,0.0,4.25,1.0,0.0,1668050425.688475
253369542.0,1.0,0.22,4.0,25.0,1668050425.6885629
253419726.0,0.0,4.25,1.0,0.0,1668050425.738747
253419734.0,1.0,0.22,4.0,25.0,1668050425.738755
253469638.0,0.0,4.25,1.0,0.0,1668050425.788659
253469648.0,1.0,0.25,4.0,25.0,1668050425.7886689
253519776.0,0.0,4.25,1.0,0.0,1668050425.838797
253519785.0,1.0,0.25,4.0,25.0,1668050425.838806
253569643.0,0.0,4.25,1.0,0.0,1668050425.888664
253569658.0,1.0,0.25,4.0,25.0,1668050425.888679
253619698.0,0.0,4.25,1.0,0.0,1668050425.938719
253619706.0,1.0,0.25,4.0,25.0,1668050425.938727
253669663.0,0.0,4.25,1.0,0.0,1668050425.988684
253669674.0,1.0,0.25,4.0,25.0,1668050425.988695
253719747.0,0.0,4.25,1.0,0.0,1668050426.038768
253719756.0,1.0,0.25,4.0,25.0,1668050426.0387769
253769727.0,0.0,4.25,1.0,0.0,1668050426.088748
253769737.0,1.0,0.25,4.0,25.0,1668050426.088758
253819788.0,0.0,4.25,1.0,0.0,1668050426.138809
253819799.0,1.0,0.25,4.0,25.0,1668050426.13882
253869485.0,0.0,4.25,1.0,0.0,1668050426.188506
253869517.0,1.0,0.25,4.0,25.0,1668050426.188538
253919810.0,0.0,4.25,1.0,0.0,1668050426.238831
253919819.0,1.0,0.25,4.0,25.0,1668050426.23884
253969653.0,0.0,4.25,1.0,0.0,1668050426.2886739
253969663.0,1.0,0.25,4.0,25.0,1668050426.288684
254019819.0,0.0,4.25,1.0,0.0,1668050426.33884
254019830.0,1.0,0.25,4.0,25.0,1668050426.338851
254069561.0,0.0,4.25,1.0,0.0,1668050426.388582
254069572.0,1.0,0.25,4.0,25.0,1668050426.388593
254119683.0,0.0,4.25,1.0,0.0,1668050426.438704
254119693.0,1.0,0.25,4.0,25.0,1668050426.438714
254169572.0,0.0,4.25,1.0,0.0,1668050426.488593
254169582.0,1.0,0.22,4.0,25.0,1668050426.4886029
254219756.0,0.0,4.25,1.0,0.0,1668050426.5387769
254219765.0,1.0,0.22,4.0,25.0,1668050426.538786
254269511.0,0.0,4.25,1.0,0.0,1668050426.588532
254269538.0,1.0,0.22,4.0,25.0,1668050426.588559
254319734.0,0.0,4.25,1.0,0.0,1668050426.638755
254319742.0,1.0,0.22,4.0,25.0,1668050426.638763
254369635.0,0.0,4.25,1.0,0.0,1668050426.688656
254369644.0,1.0,0.22,4.0,25.0,1668050426.688665
254419756.0,0.0,4.25,1.0,0.0,1668050426.738777
254419764.0,1.0,0.22,4.0,25.0,1668050426.738785
254469474.0,0.0,4.25,1.0,0.0,1668050426.788495
254469484.0,1.0,0.22,4.0,25.0,1668050426.788505
254519741.0,0.0,4.25,1.0,0.0,1668050426.838762
254519750.0,1.0,0.22,4.0,25.0,1668050426.838771
254569414.0,0.0,4.25,1.0,0.0,1668050426.888435
254569425.0,1.0,0.22,4.0,25.0,1668050426.888446
254619808.0,0.0,4.25,1.0,0.0,1668050426.938829
254619816.0,1.0,0.22,4.0,25.0,1668050426.938837
254669608.0,0.0,4.25,1.0,0.0,1668050426.988629
254669618.0,1.0,0.22,4.0,25.0,1668050426.9886389
254719850.0,0.0,4.25,1.0,0.0,1668050427.038871
254719858.0,1.0,0.22,4.0,25.0,1668050427.038879
254769566.0,0.0,4.25,1.0,0.0,1668050427.088587
254769576.0,1.0,0.22,4.0,25.0,1668050427.088597
254819827.0,0.0,4.25,1.0,0.0,1668050427.138848
254819835.0,1.0,0.22,4.0,25.0,1668050427.138856
254869674.0,0.0,4.25,1.0,0.0,1668050427.188695
254869684.0,1.0,0.22,4.0,25.0,1668050427.188705
254919773.0,0.0,4.25,1.0,0.0,1668050427.238794
254919781.0,1.0,0.22,4.0,25.0,1668050427.238802
254969537.0,0.0,4.25,1.0,0.0,1668050427.288558
254969547.0,1.0,0.22,4.0,25.0,1668050427.288568
255019713.0,0.0,4.25,1.0,0.0,1668050427.338734
255019722.0,1.0,0.22,4.0,25.0,1668050427.338743
255069652.0,0.0,4.25,1.0,0.0,1668050427.388673
255069662.0,1.0,0.22,4.0,25.0,1668050427.388683
255119755.0,0.0,4.25,1.0,0.0,1668050427.438776
255119763.0,1.0,0.22,4.0,25.0,1668050427.438784
255169533.0,0.0,4.25,1.0,0.0,1668050427.488554
255169543.0,1.0,0.22,4.0,25.0,1668050427.488564
255219725.0,0.0,4.25,1.0,0.0,1668050427.5387459
255219758.0,1.0,0.22,4.0,25.0,1668050427.538779
255269634.0,0.0,4.25,1.0,0.0,1668050427.588655
255269644.0,1.0,0.22,4.0,25.0,1668050427.588665
255319768.0,0.0,4.25,1.0,0.0,1668050427.638789
255319776.0,1.0,0.22,4.0,25.0,1668050427.638797
255369602.0,0.0,4.25,1.0,0.0,1668050427.688623
255369612.0,1.0,0.22,4.0,25.0,1668050427.688633
255419808.0,0.0,4.25,1.0,0.0,1668050427.738829
255419816.0,1.0,0.22,4.0,25.0,1668050427.738837
255469590.0,0.0,4.25,1.0,0.0,1668050427.788611
255469601.0,1.0,0.22,4.0,25.0,1668050427.788622
255519757.0,0.0,4.25,1.0,0.0,1668050427.838778
255519765.0,1.0,0.22,4.0,25.0,1668050427.838786
255569636.0,0.0,4.25,1.0,0.0,1668050427.888657
255569646.0,1.0,0.22,4.0,25.0,1668050427.8886669
258419844.0,0.0,4.23,1.0,0.0,1668050430.738865
258419853.0,1.0,0.25,4.0,25.0,1668050430.738874
258481702.0,0.0,4.23,1.0,0.0,1668050430.800723
258481712.0,1.0,0.25,4.0,25.0,1668050430.800733
258531916.0,0.0,4.23,1.0,0.0,1668050430.850937
258531995.0,1.0,0.25,4.0,25.0,1668050430.851016
258581711.0,0.0,4.23,1.0,0.0,1668050430.900732
258581721.0,1.0,0.25,4.0,25.0,1668050430.900742
258631916.0,0.0,4.23,1.0,0.0,1668050430.950937
258631925.0,1.0,0.25,4.0,25.0,1668050430.950946
258681625.0,0.0,4.23,1.0,0.0,1668050431.0006459
258681635.0,1.0,0.25,4.0,25.0,1668050431.000656
258731776.0,0.0,4.23,1.0,0.0,1668050431.050797
258731784.0,1.0,0.25,4.0,25.0,1668050431.050805
258781708.0,0.0,4.23,1.0,0.0,1668050431.100729
258781718.0,1.0,0.25,4.0,25.0,1668050431.100739
258831910.0,0.0,4.23,1.0,0.0,1668050431.150931
258831919.0,1.0,0.25,4.0,25.0,1668050431.15094
258881692.0,0.0,4.23,1.0,0.0,1668050431.200713
258881703.0,1.0,0.25,4.0,25.0,1668050431.200724
258931807.0,0.0,4.23,1.0,0.0,1668050431.250828
258931815.0,1.0,0.25,4.0,25.0,1668050431.250836
258981786.0,0.0,4.23,1.0,0.0,1668050431.300807
258981796.0,1.0,0.25,4.0,25.0,1668050431.300817
259031892.0,0.0,4.23,1.0,0.0,1668050431.350913
259031901.0,1.0,0.25,4.0,25.0,1668050431.3509219
259081746.0,0.0,4.23,1.0,0.0,1668050431.400767
259081756.0,1.0,0.22,4.0,25.0,1668050431.400777
259131737.0,0.0,4.23,1.0,0.0,1668050431.450758
259131745.0,1.0,0.22,4.0,25.0,1668050431.450766
259181684.0,0.0,4.23,1.0,0.0,1668050431.500705
259181746.0,1.0,0.22,4.0,25.0,1668050431.500767
259231835.0,0.0,4.23,1.0,0.0,1668050431.5508559
259231843.0,1.0,0.22,4.0,25.0,1668050431.550864
259281678.0,0.0,4.23,1.0,0.0,1668050431.600699
259281688.0,1.0,0.22,4.0,25.0,1668050431.600709
259331869.0,0.0,4.23,1.0,0.0,1668050431.6508899
259331878.0,1.0,0.22,4.0,25.0,1668050431.650899
259381787.0,0.0,4.23,1.0,0.0,1668050431.700808
259381797.0,1.0,0.22,4.0,25.0,1668050431.700818
259431896.0,0.0,4.23,1.0,0.0,1668050431.750917
259431904.0,1.0,0.22,4.0,25.0,1668050431.750925
259481725.0,0.0,4.23,1.0,0.0,1668050431.800746
259481735.0,1.0,0.22,4.0,25.0,1668050431.800756
259531866.0,0.0,4.23,1.0,0.0,1668050431.850887
259531875.0,1.0,0.22,4.0,25.0,1668050431.850896
259581634.0,0.0,4.23,1.0,0.0,1668050431.900655
259581643.0,1.0,0.22,4.0,25.0,1668050431.900664
259631794.0,0.0,4.23,1.0,0.0,1668050431.950815
259631802.0,1.0,0.22,4.0,25.0,1668050431.950823
259681757.0,0.0,4.23,1.0,0.0,1668050432.000778
259681768.0,1.0,0.22,4.0,25.0,1668050432.000789
259731942.0,0.0,4.23,1.0,0.0,1668050432.050963
259731950.0,1.0,0.22,4.0,25.0,1668050432.050971
259781695.0,0.0,4.23,1.0,0.0,1668050432.1007159
259781705.0,1.0,0.22,4.0,25.0,1668050432.100726
259831874.0,0.0,4.23,1.0,0.0,1668050432.1508949
259831884.0,1.0,0.25,4.0,25.0,1668050432.150905
259881726.0,0.0,4.23,1.0,0.0,1668050432.200747
259881781.0,1.0,0.25,4.0,25.0,1668050432.200802
259931899.0,0.0,4.3,2.0,0.0,1668050432.25092
259931908.0,1.0,0.25,4.0,25.0,1668050432.2509289
259981633.0,0.0,4.3,2.0,0.0,1668050432.300654
259981643.0,1.0,0.25,4.0,25.0,1668050432.300664
260031838.0,0.0,4.3,2.0,0.0,1668050432.350859
260031847.0,1.0,0.25,4.0,25.0,1668050432.350868
260081642.0,0.0,4.3,2.0,0.0,1668050432.400663
260081652.0,1.0,0.25,4.0,25.0,1668050432.400673
260131910.0,0.0,4.3,2.0,0.0,1668050432.450931
260131920.0,1.0,0.25,4.0,25.0,1668050432.450941
260181710.0,0.0,4.3,1.0,0.0,1668050432.500731
260181720.0,1.0,0.25,4.0,25.0,1668050432.500741
260231928.0,0.0,4.3,1.0,0.0,1668050432.550949
260231993.0,1.0,0.25,4.0,25.0,1668050432.551014
260281604.0,0.0,4.3,1.0,0.0,1668050432.600625
260281614.0,1.0,0.25,4.0,25.0,1668050432.600635
260331987.0,0.0,4.3,1.0,0.0,1668050432.651008
260331996.0,1.0,0.25,4.0,25.0,1668050432.651017
260381665.0,0.0,4.3,1.0,0.0,1668050432.700686
260381675.0,1.0,0.22,4.0,25.0,1668050432.700696
260431922.0,0.0,4.3,1.0,0.0,1668050432.750943
260431930.0,1.0,0.22,4.0,25.0,1668050432.750951
260481644.0,0.0,4.3,1.0,0.0,1668050432.800665
260481654.0,1.0,0.22,4.0,25.0,1668050432.800675
260531715.0,0.0,4.3,1.0,0.0,1668050432.850736
260531723.0,1.0,0.25,4.0,25.0,1668050432.850744
260581702.0,0.0,4.3,1.0,0.0,1668050432.900723
260581712.0,1.0,0.25,4.0,25.0,1668050432.900733
260631890.0,0.0,4.3,1.0,0.0,1668050432.950911
260631898.0,1.0,0.25,4.0,25.0,1668050432.950919
260681605.0,0.0,4.3,1.0,0.0,1668050433.000626
260681615.0,1.0,0.25,4.0,25.0,1668050433.000636
260731804.0,0.0,4.3,1.0,0.0,1668050433.0508249
260731812.0,1.0,0.25,4.0,25.0,1668050433.050833
260781750.0,0.0,4.3,1.0,0.0,1668050433.100771
260781760.0,1.0,0.25,4.0,25.0,1668050433.100781
260831942.0,0.0,4.3,1.0,0.0,1668050433.150963
260831951.0,1.0,0.25,4.0,25.0,1668050433.150972
260881733.0,0.0,4.3,1.0,0.0,1668050433.200754
260881743.0,1.0,0.22,4.0,25.0,1668050433.200764
260931866.0,0.0,4.3,1.0,0.0,1668050433.250887
260931875.0,1.0,0.25,4.0,25.0,1668050433.250896
260981566.0,0.0,4.3,1.0,0.0,1668050433.300587
260981576.0,1.0,0.25,4.0,25.0,1668050433.300597
261031883.0,0.0,4.3,1.0,0.0,1668050433.350904
261031893.0,1.0,0.25,4.0,25.0,1668050433.350914
261081716.0,0.0,4.3,1.0,0.0,1668050433.400737
261081726.0,1.0,0.25,4.0,25.0,1668050433.400747
261131756.0,0.0,4.3,1.0,0.0,1668050433.450777
261131764.0,1.0,0.25,4.0,25.0,1668050433.450785
261181695.0,0.0,4.3,1.0,0.0,1668050433.500716
261181705.0,1.0,0.25,4.0,25.0,1668050433.500726
261231875.0,0.0,4.3,1.0,0.0,1668050433.550896
261231884.0,1.0,0.22,4.0,25.0,1668050433.550905
261281817.0,0.0,4.3,1.0,0.0,1668050433.600838
